event_date,user_pseudo_id,ga_client_id,user_id_ui,session_id,source,medium,gclid,fbclid,fbc,fbp,full_referrer,form_name,form_step_name,form_valid,quote_number_after_generated,order_id_after_generated,event_timestamp,event_name,page_uri,full_page_url,traffic_category,custom_event
2026-03-09,6467576990.1026540961,GA1.1.6467576990.1026540961,,sU0096_2,Google Ads,cpc,EAIaIQob2f0cd56a6c850ce2f5a99d,,,,https://www.google.com/,,,,,,2026-03-09 03:37:48,page_view,/checkout,https://example.com/checkout,paid,
2026-03-09,6467576990.1026540961,GA1.1.6467576990.1026540961,,sU0096_2,Google Ads,cpc,EAIaIQob2f0cd56a6c850ce2f5a99d,,,,https://www.google.com/,,,,,,2026-03-09 03:38:08,view_item,/membership,https://example.com/membership,paid,
2026-03-09,2595976710.1698198840,GA1.1.2595976710.1698198840,ui_911a90fed3,sU0111_2,Google Ads,cpc,EAIaIQobadf2c6c64223bec7b843b8,,,,https://www.google.com/,,,,,,2026-03-09 03:55:15,session_start,/lead-form,https://example.com/lead-form,paid,
2026-03-09,2595976710.1698198840,GA1.1.2595976710.1698198840,ui_911a90fed3,sU0111_2,Google Ads,cpc,EAIaIQobadf2c6c64223bec7b843b8,,,,https://www.google.com/,,,,,,2026-03-09 03:55:35,page_view,/whats-on,https://example.com/whats-on,paid,
2026-03-09,2595976710.1698198840,GA1.1.2595976710.1698198840,,sU0111_3,Google Ads,cpc,EAIaIQobadf2c6c64223bec7b843b8,,,,,ticket_enquiry,submit,true,quote_XW8L85JE,,2026-03-09 04:09:15,generate_lead,/thank-you,https://example.com/thank-you,conversion,lead
2026-03-09,2595976710.1698198840,GA1.1.2595976710.1698198840,,sU0111_3,Google Ads,cpc,EAIaIQobadf2c6c64223bec7b843b8,,,,,ticket_enquiry,confirmation,true,quote_XW8L85JE,,2026-03-09 04:09:45,form_submit,/thank-you,https://example.com/thank-you,conversion,lead
2026-03-09,1444142885.1391666512,GA1.1.1444142885.1391666512,,sU0394_1,Google Ads,cpc,EAIaIQob83edc07b81a365e8202170,,,,https://www.google.com/,,,,,,2026-03-09 04:16:49,session_start,/animals,https://example.com/animals,paid,
2026-03-09,1444142885.1391666512,GA1.1.1444142885.1391666512,,sU0394_1,Google Ads,cpc,EAIaIQob83edc07b81a365e8202170,,,,https://www.google.com/,,,,,,2026-03-09 04:17:09,page_view,/lead-form,https://example.com/lead-form,paid,
2026-03-09,1833066037.1964768995,GA1.1.1833066037.1964768995,ui_215043ad5c,sU0245_1,Meta,paid_social,,,,fb.1.1773031054.5612913149,https://l.facebook.com/,,,,,,2026-03-09 04:37:34,session_start,/tickets,https://example.com/tickets,paid,
2026-03-09,1833066037.1964768995,GA1.1.1833066037.1964768995,ui_215043ad5c,sU0245_1,Meta,paid_social,,,,fb.1.1773031054.5612913149,https://l.facebook.com/,,,,,,2026-03-09 04:37:54,page_view,/membership,https://example.com/membership,paid,
2026-03-09,8327302343.1329813964,GA1.1.8327302343.1329813964,ui_d25a839245,sU0425_1,Google Ads,cpc,EAIaIQob3b2f3c0999ea833b02959a,,,,https://www.google.com/,,,,,,2026-03-09 05:29:03,session_start,/animals,https://example.com/animals,paid,
2026-03-09,8327302343.1329813964,GA1.1.8327302343.1329813964,ui_d25a839245,sU0425_1,Google Ads,cpc,EAIaIQob3b2f3c0999ea833b02959a,,,,https://www.google.com/,,,,,,2026-03-09 05:29:23,page_view,/membership,https://example.com/membership,paid,
2026-03-09,8327302343.1329813964,GA1.1.8327302343.1329813964,ui_d25a839245,sU0425_1,Google Ads,cpc,EAIaIQob3b2f3c0999ea833b02959a,,,,https://www.google.com/,,,,,,2026-03-09 05:29:43,scroll,/membership,https://example.com/membership,paid,
2026-03-09,7338499924.1109910401,GA1.1.7338499924.1109910401,ui_e40af4e551,sU0471_1,Google Ads,cpc,EAIaIQobf8b2ce7c2954e3ae3cb836,,,,https://www.google.com/,,,,,,2026-03-09 05:40:05,session_start,/membership,https://example.com/membership,paid,
2026-03-09,7338499924.1109910401,GA1.1.7338499924.1109910401,ui_e40af4e551,sU0471_1,Google Ads,cpc,EAIaIQobf8b2ce7c2954e3ae3cb836,,,,https://www.google.com/,,,,,,2026-03-09 05:40:25,page_view,/lead-form,https://example.com/lead-form,paid,
2026-03-09,7338499924.1109910401,GA1.1.7338499924.1109910401,ui_e40af4e551,sU0471_1,Google Ads,cpc,EAIaIQobf8b2ce7c2954e3ae3cb836,,,,https://www.google.com/,,,,,,2026-03-09 05:40:45,scroll,/lead-form,https://example.com/lead-form,paid,
2026-03-09,4319975372.1221345622,GA1.1.4319975372.1221345622,ui_18f0251dea,sU0160_1,Meta,paid_social,,fb.3ec0ef1f0dd3073c91f89823,fb.1.1773036883.3ec0ef1f0dd3073c91f89823,fb.1.1773036883.9569995483,https://l.facebook.com/,,,,,,2026-03-09 06:14:43,session_start,/membership,https://example.com/membership,paid,
2026-03-09,4319975372.1221345622,GA1.1.4319975372.1221345622,ui_18f0251dea,sU0160_1,Meta,paid_social,,fb.3ec0ef1f0dd3073c91f89823,fb.1.1773036883.3ec0ef1f0dd3073c91f89823,fb.1.1773036883.9569995483,https://l.facebook.com/,,,,,,2026-03-09 06:15:03,page_view,/animals,https://example.com/animals,paid,
2026-03-09,8327302343.1329813964,GA1.1.8327302343.1329813964,ui_d25a839245,sU0425_2,Google Ads,cpc,EAIaIQob3b2f3c0999ea833b02959a,,,,,ticket_enquiry,submit,true,quote_BXIKPDKU,,2026-03-09 06:22:03,generate_lead,/thank-you,https://example.com/thank-you,conversion,lead
2026-03-09,8327302343.1329813964,GA1.1.8327302343.1329813964,ui_d25a839245,sU0425_2,Google Ads,cpc,EAIaIQob3b2f3c0999ea833b02959a,,,,,ticket_enquiry,confirmation,true,quote_BXIKPDKU,,2026-03-09 06:22:33,form_submit,/thank-you,https://example.com/thank-you,conversion,lead
2026-03-09,8545986937.1210251221,GA1.1.8545986937.1210251221,ui_b1177fb55a,sU0328_1,Direct,(none),,,,,,,,,,,2026-03-09 06:25:29,session_start,/membership,https://example.com/membership,direct,
2026-03-09,8545986937.1210251221,GA1.1.8545986937.1210251221,ui_b1177fb55a,sU0328_1,Direct,(none),,,,,,,,,,,2026-03-09 06:25:49,page_view,/tickets,https://example.com/tickets,direct,
2026-03-09,8545986937.1210251221,GA1.1.8545986937.1210251221,ui_b1177fb55a,sU0328_1,Direct,(none),,,,,,,,,,,2026-03-09 06:26:09,view_item,/lead-form,https://example.com/lead-form,direct,
2026-03-09,7338499924.1109910401,GA1.1.7338499924.1109910401,ui_e40af4e551,sU0471_2,Unknown,(not set),,,,,,,,,,,2026-03-09 06:40:05,session_start,/checkout,https://example.com/checkout,unknown,
2026-03-09,7338499924.1109910401,GA1.1.7338499924.1109910401,ui_e40af4e551,sU0471_2,Unknown,(not set),,,,,,,,,,,2026-03-09 06:40:25,page_view,/animals,https://example.com/animals,unknown,
2026-03-09,9771121724.1590106975,GA1.1.9771121724.1590106975,ui_4a3ed31a52,sU0052_2,Google Ads,cpc,EAIaIQobfccc73b52e774b325b4de8,,,,https://www.google.com/,,,,,,2026-03-09 07:43:55,session_start,/lead-form,https://example.com/lead-form,paid,
2026-03-09,9771121724.1590106975,GA1.1.9771121724.1590106975,ui_4a3ed31a52,sU0052_2,Google Ads,cpc,EAIaIQobfccc73b52e774b325b4de8,,,,https://www.google.com/,,,,,,2026-03-09 07:44:15,page_view,/animals,https://example.com/animals,paid,
2026-03-09,9771121724.1590106975,GA1.1.9771121724.1590106975,ui_4a3ed31a52,sU0052_2,Google Ads,cpc,EAIaIQobfccc73b52e774b325b4de8,,,,https://www.google.com/,,,,,,2026-03-09 07:44:35,select_content,/lead-form,https://example.com/lead-form,paid,
2026-03-09,9098606941.1091279339,GA1.1.9098606941.1091279339,,sU0175_2,Google Ads,cpc,EAIaIQob60ab5cdc65fb874ee1a581,,,,https://www.google.com/,,,,,,2026-03-09 07:47:12,session_start,/tickets,https://example.com/tickets,paid,
2026-03-09,9098606941.1091279339,GA1.1.9098606941.1091279339,,sU0175_2,Google Ads,cpc,EAIaIQob60ab5cdc65fb874ee1a581,,,,https://www.google.com/,,,,,,2026-03-09 07:47:32,page_view,/tickets,https://example.com/tickets,paid,
2026-03-09,9339832512.1476836223,GA1.1.9339832512.1476836223,,sU0233_1,Meta,paid_social,,fb.4be56bbd875d2ff22ab354cf,fb.1.1773042482.4be56bbd875d2ff22ab354cf,fb.1.1773042482.9724949165,https://l.facebook.com/,,,,,,2026-03-09 07:48:02,session_start,/membership,https://example.com/membership,paid,
2026-03-09,9339832512.1476836223,GA1.1.9339832512.1476836223,,sU0233_1,Meta,paid_social,,fb.4be56bbd875d2ff22ab354cf,fb.1.1773042482.4be56bbd875d2ff22ab354cf,fb.1.1773042482.9724949165,https://l.facebook.com/,,,,,,2026-03-09 07:48:22,page_view,/membership,https://example.com/membership,paid,
2026-03-09,9339832512.1476836223,GA1.1.9339832512.1476836223,,sU0233_1,Meta,paid_social,,fb.4be56bbd875d2ff22ab354cf,fb.1.1773042482.4be56bbd875d2ff22ab354cf,fb.1.1773042482.9724949165,https://l.facebook.com/,,,,,,2026-03-09 07:48:42,scroll,/lead-form,https://example.com/lead-form,paid,
2026-03-09,6441637953.1815314833,GA1.1.6441637953.1815314833,,sU0466_1,Meta,paid_social,,fb.bfcc00ca04c97ffc417a80f1,fb.1.1773042979.bfcc00ca04c97ffc417a80f1,fb.1.1773042979.9527963265,https://l.facebook.com/,,,,,,2026-03-09 07:56:19,session_start,/whats-on,https://example.com/whats-on,paid,
2026-03-09,6441637953.1815314833,GA1.1.6441637953.1815314833,,sU0466_1,Meta,paid_social,,fb.bfcc00ca04c97ffc417a80f1,fb.1.1773042979.bfcc00ca04c97ffc417a80f1,fb.1.1773042979.9527963265,https://l.facebook.com/,,,,,,2026-03-09 07:56:39,page_view,/animals,https://example.com/animals,paid,
2026-03-09,6441637953.1815314833,GA1.1.6441637953.1815314833,,sU0466_1,Meta,paid_social,,fb.bfcc00ca04c97ffc417a80f1,fb.1.1773042979.bfcc00ca04c97ffc417a80f1,fb.1.1773042979.9527963265,https://l.facebook.com/,,,,,,2026-03-09 07:56:59,view_item,/tickets,https://example.com/tickets,paid,
2026-03-09,9098606941.1091279339,GA1.1.9098606941.1091279339,,sU0175_3,Google Ads,cpc,EAIaIQob60ab5cdc65fb874ee1a581,,,,,ticket_enquiry,submit,true,quote_6CU88WLX,,2026-03-09 08:18:12,generate_lead,/thank-you,https://example.com/thank-you,conversion,lead
2026-03-09,9098606941.1091279339,GA1.1.9098606941.1091279339,,sU0175_3,Google Ads,cpc,EAIaIQob60ab5cdc65fb874ee1a581,,,,,ticket_enquiry,confirmation,true,quote_6CU88WLX,,2026-03-09 08:18:42,form_submit,/thank-you,https://example.com/thank-you,conversion,lead
2026-03-09,6667822698.1883290841,GA1.1.6667822698.1883290841,,sU0151_1,Meta,paid_social,,fb.6f0f873e29d13f922cb66c69,fb.1.1773051334.6f0f873e29d13f922cb66c69,fb.1.1773051334.2684371781,https://l.facebook.com/,,,,,,2026-03-09 10:15:34,session_start,/whats-on,https://example.com/whats-on,paid,
2026-03-09,6667822698.1883290841,GA1.1.6667822698.1883290841,,sU0151_1,Meta,paid_social,,fb.6f0f873e29d13f922cb66c69,fb.1.1773051334.6f0f873e29d13f922cb66c69,fb.1.1773051334.2684371781,https://l.facebook.com/,,,,,,2026-03-09 10:15:54,page_view,/animals,https://example.com/animals,paid,
2026-03-09,6667822698.1883290841,GA1.1.6667822698.1883290841,,sU0151_1,Meta,paid_social,,fb.6f0f873e29d13f922cb66c69,fb.1.1773051334.6f0f873e29d13f922cb66c69,fb.1.1773051334.2684371781,https://l.facebook.com/,,,,,,2026-03-09 10:16:14,scroll,/membership,https://example.com/membership,paid,
2026-03-09,6441637953.1815314833,GA1.1.6441637953.1815314833,,sU0466_2,Meta,paid_social,,fb.bfcc00ca04c97ffc417a80f1,fb.1.1773042979.bfcc00ca04c97ffc417a80f1,fb.1.1773042979.9527963265,,ticket_enquiry,submit,true,quote_CJTQEAEQ,,2026-03-09 10:21:19,generate_lead,/thank-you,https://example.com/thank-you,conversion,lead
2026-03-09,6441637953.1815314833,GA1.1.6441637953.1815314833,,sU0466_2,Meta,paid_social,,fb.bfcc00ca04c97ffc417a80f1,fb.1.1773042979.bfcc00ca04c97ffc417a80f1,fb.1.1773042979.9527963265,,ticket_enquiry,confirmation,true,quote_CJTQEAEQ,,2026-03-09 10:21:49,form_submit,/thank-you,https://example.com/thank-you,conversion,lead
2026-03-09,3050177248.1370131551,GA1.1.3050177248.1370131551,,sU0148_3,Organic,organic,,,,,,ticket_enquiry,submit,true,quote_0XO3FESY,,2026-03-09 11:17:09,generate_lead,/thank-you,https://example.com/thank-you,organic,lead
2026-03-09,3050177248.1370131551,GA1.1.3050177248.1370131551,,sU0148_3,Organic,organic,,,,,,ticket_enquiry,confirmation,true,quote_0XO3FESY,,2026-03-09 11:17:39,form_submit,/thank-you,https://example.com/thank-you,organic,lead
2026-03-09,2241376005.1215889329,GA1.1.2241376005.1215889329,ui_5c45ca3783,sU0426_1,Meta,paid_social,,fb.a7bd2b4843f66c90086bbb3d,fb.1.1773055572.a7bd2b4843f66c90086bbb3d,fb.1.1773055572.6624439142,https://l.facebook.com/,,,,,,2026-03-09 11:26:12,session_start,/membership,https://example.com/membership,paid,
2026-03-09,2241376005.1215889329,GA1.1.2241376005.1215889329,ui_5c45ca3783,sU0426_1,Meta,paid_social,,fb.a7bd2b4843f66c90086bbb3d,fb.1.1773055572.a7bd2b4843f66c90086bbb3d,fb.1.1773055572.6624439142,https://l.facebook.com/,,,,,,2026-03-09 11:26:32,page_view,/lead-form,https://example.com/lead-form,paid,
2026-03-09,8639993987.1936318754,GA1.1.8639993987.1936318754,ui_767e7fd22b,sU0090_3,Unknown,(not set),,,,,,,,,,,2026-03-09 11:44:40,session_start,/whats-on,https://example.com/whats-on,unknown,
2026-03-09,8639993987.1936318754,GA1.1.8639993987.1936318754,ui_767e7fd22b,sU0090_3,Unknown,(not set),,,,,,,,,,,2026-03-09 11:45:00,page_view,/membership,https://example.com/membership,unknown,
2026-03-09,8639993987.1936318754,GA1.1.8639993987.1936318754,ui_767e7fd22b,sU0090_3,Unknown,(not set),,,,,,,,,,,2026-03-09 11:45:20,view_item,/membership,https://example.com/membership,unknown,
2026-03-09,8639993987.1936318754,GA1.1.8639993987.1936318754,,sU0090_4,Unknown,(not set),,,,,,ticket_enquiry,submit,true,quote_WWN6MBYP,,2026-03-09 13:49:40,generate_lead,/thank-you,https://example.com/thank-you,conversion,lead
2026-03-09,8639993987.1936318754,GA1.1.8639993987.1936318754,,sU0090_4,Unknown,(not set),,,,,,ticket_enquiry,confirmation,true,quote_WWN6MBYP,,2026-03-09 13:50:10,form_submit,/thank-you,https://example.com/thank-you,conversion,lead
2026-03-09,9523104008.1495725097,GA1.1.9523104008.1495725097,ui_c86239d075,sU0007_3,Meta,paid_social,,,,,,,,,quote_EIXWC4RT,,2026-03-09 19:29:32,purchase,/purchase-complete,https://example.com/purchase-complete,conversion,sale
2026-03-09,7782954756.1629562581,GA1.1.7782954756.1629562581,ui_cec94f7bd1,sU0235_1,Meta,paid_social,,fb.383783c21a80e2e32deb8320,fb.1.1773086127.383783c21a80e2e32deb8320,fb.1.1773086127.1795059757,https://l.facebook.com/,,,,,,2026-03-09 19:55:27,session_start,/checkout,https://example.com/checkout,paid,
2026-03-09,7782954756.1629562581,GA1.1.7782954756.1629562581,ui_cec94f7bd1,sU0235_1,Meta,paid_social,,fb.383783c21a80e2e32deb8320,fb.1.1773086127.383783c21a80e2e32deb8320,fb.1.1773086127.1795059757,https://l.facebook.com/,,,,,,2026-03-09 19:55:47,page_view,/lead-form,https://example.com/lead-form,paid,
2026-03-09,7782954756.1629562581,GA1.1.7782954756.1629562581,ui_cec94f7bd1,sU0235_1,Meta,paid_social,,fb.383783c21a80e2e32deb8320,fb.1.1773086127.383783c21a80e2e32deb8320,fb.1.1773086127.1795059757,https://l.facebook.com/,,,,,,2026-03-09 19:56:07,scroll,/membership,https://example.com/membership,paid,
2026-03-09,5935043453.1152078385,GA1.1.5935043453.1152078385,,sU0190_1,Meta,paid_social,,fb.fe3c3b11d217cb2e30dc8080,fb.1.1773089962.fe3c3b11d217cb2e30dc8080,fb.1.1773089962.5502605209,https://l.facebook.com/,,,,,,2026-03-09 20:59:22,session_start,/checkout,https://example.com/checkout,paid,
2026-03-09,5935043453.1152078385,GA1.1.5935043453.1152078385,,sU0190_1,Meta,paid_social,,fb.fe3c3b11d217cb2e30dc8080,fb.1.1773089962.fe3c3b11d217cb2e30dc8080,fb.1.1773089962.5502605209,https://l.facebook.com/,,,,,,2026-03-09 20:59:42,page_view,/animals,https://example.com/animals,paid,
2026-03-09,8351005928.1140411008,GA1.1.8351005928.1140411008,ui_9a65f87c47,sU0427_4,Unknown,(not set),,,,,,,,,quote_H5PKP6VC,order_OPQ0UX5P,2026-03-09 21:07:21,purchase,/purchase-complete,https://example.com/purchase-complete,conversion,sale
2026-03-09,8253451457.1225469608,GA1.1.8253451457.1225469608,ui_5ea315119e,sU0468_1,Meta,paid_social,,fb.42dc7f3cd8a5616f5c9942c1,fb.1.1773092446.42dc7f3cd8a5616f5c9942c1,fb.1.1773092446.8847038805,https://l.facebook.com/,,,,,,2026-03-09 21:40:46,session_start,/tickets,https://example.com/tickets,paid,
2026-03-09,8253451457.1225469608,GA1.1.8253451457.1225469608,ui_5ea315119e,sU0468_1,Meta,paid_social,,fb.42dc7f3cd8a5616f5c9942c1,fb.1.1773092446.42dc7f3cd8a5616f5c9942c1,fb.1.1773092446.8847038805,https://l.facebook.com/,,,,,,2026-03-09 21:41:06,page_view,/animals,https://example.com/animals,paid,
2026-03-09,5935043453.1152078385,GA1.1.5935043453.1152078385,,sU0190_2,Meta,paid_social,,fb.fe3c3b11d217cb2e30dc8080,fb.1.1773089962.fe3c3b11d217cb2e30dc8080,fb.1.1773089962.5502605209,,ticket_enquiry,submit,true,quote_VB9EKTR1,,2026-03-09 21:42:22,generate_lead,/thank-you,https://example.com/thank-you,conversion,lead
2026-03-09,5935043453.1152078385,GA1.1.5935043453.1152078385,,sU0190_2,Meta,paid_social,,,fb.1.1773089962.fe3c3b11d217cb2e30dc8080,fb.1.1773089962.5502605209,,ticket_enquiry,confirmation,true,,,2026-03-09 21:42:52,form_submit,/thank-you,https://example.com/thank-you,conversion,lead
2026-03-09,5394882203.1469243880,GA1.1.5394882203.1469243880,ui_0861f842c2,sU0091_3,Google Ads,cpc,EAIaIQob5a54c73f5790ba07ea6ebc,,,,https://www.google.com/,,,,,,2026-03-09 22:56:09,session_start,/whats-on,https://example.com/whats-on,paid,
2026-03-09,5394882203.1469243880,GA1.1.5394882203.1469243880,ui_0861f842c2,sU0091_3,Google Ads,cpc,EAIaIQob5a54c73f5790ba07ea6ebc,,,,https://www.google.com/,,,,,,2026-03-09 22:56:29,page_view,/tickets,https://example.com/tickets,paid,
2026-03-09,5394882203.1469243880,GA1.1.5394882203.1469243880,ui_0861f842c2,sU0091_3,Google Ads,cpc,EAIaIQob5a54c73f5790ba07ea6ebc,,,,https://www.google.com/,,,,,,2026-03-09 22:56:49,scroll,/whats-on,https://example.com/whats-on,paid,
2026-03-09,7621562469.1459432973,GA1.1.7621562469.1459432973,ui_35265671da,sU0099_1,Google Ads,cpc,EAIaIQobafb5ae5d75996a39f39e4b,,,,https://www.google.com/,,,,,,2026-03-09 23:45:51,session_start,/membership,https://example.com/membership,paid,
2026-03-09,7621562469.1459432973,GA1.1.7621562469.1459432973,ui_35265671da,sU0099_1,Google Ads,cpc,EAIaIQobafb5ae5d75996a39f39e4b,,,,https://www.google.com/,,,,,,2026-03-09 23:46:11,page_view,/membership,https://example.com/membership,paid,
2026-03-09,7621562469.1459432973,GA1.1.7621562469.1459432973,ui_35265671da,sU0099_1,Google Ads,cpc,EAIaIQobafb5ae5d75996a39f39e4b,,,,https://www.google.com/,,,,,,2026-03-09 23:46:31,scroll,/animals,https://example.com/animals,paid,
2026-03-10,4319975372.1221345622,GA1.1.4319975372.1221345622,ui_18f0251dea,sU0160_2,Direct,(none),,,,,,,,,,,2026-03-10 00:14:43,session_start,/lead-form,https://example.com/lead-form,direct,
2026-03-10,4319975372.1221345622,GA1.1.4319975372.1221345622,ui_18f0251dea,sU0160_2,Direct,(none),,,,,,,,,,,2026-03-10 00:15:03,page_view,/checkout,https://example.com/checkout,direct,
2026-03-10,4319975372.1221345622,GA1.1.4319975372.1221345622,ui_18f0251dea,sU0160_2,Direct,(none),,,,,,,,,,,2026-03-10 00:15:23,select_content,/membership,https://example.com/membership,direct,
2026-03-10,1015575511.1776485521,GA1.1.1015575511.1776485521,,sU0378_2,Google Ads,cpc,EAIaIQob2274a5b9710169d729590d,,,,https://www.google.com/,,,,,,2026-03-10 00:20:04,session_start,/membership,https://example.com/membership,paid,
2026-03-10,1015575511.1776485521,GA1.1.1015575511.1776485521,,sU0378_2,Google Ads,cpc,EAIaIQob2274a5b9710169d729590d,,,,https://www.google.com/,,,,,,2026-03-10 00:20:24,page_view,/checkout,https://example.com/checkout,paid,
2026-03-10,1015575511.1776485521,GA1.1.1015575511.1776485521,,sU0378_2,Google Ads,cpc,EAIaIQob2274a5b9710169d729590d,,,,https://www.google.com/,,,,,,2026-03-10 00:20:44,scroll,/animals,https://example.com/animals,paid,
2026-03-10,8926527167.1245599679,GA1.1.8926527167.1245599679,ui_cf122f907c,sU0186_3,Unknown,(not set),,,,,,,,,,,2026-03-10 00:38:43,session_start,/membership,https://example.com/membership,unknown,
2026-03-10,8926527167.1245599679,GA1.1.8926527167.1245599679,ui_cf122f907c,sU0186_3,Unknown,(not set),,,,,,,,,,,2026-03-10 00:39:03,page_view,/lead-form,https://example.com/lead-form,unknown,
2026-03-10,7627264996.1347116699,GA1.1.7627264996.1347116699,,sU0243_1,Meta,paid_social,,fb.2581770907152b826f1cb25e,fb.1.1773103539.2581770907152b826f1cb25e,fb.1.1773103539.9202789787,https://l.facebook.com/,,,,,,2026-03-10 00:45:39,session_start,/checkout,https://example.com/checkout,paid,
2026-03-10,7627264996.1347116699,GA1.1.7627264996.1347116699,,sU0243_1,Meta,paid_social,,fb.2581770907152b826f1cb25e,fb.1.1773103539.2581770907152b826f1cb25e,fb.1.1773103539.9202789787,https://l.facebook.com/,,,,,,2026-03-10 00:45:59,page_view,/checkout,https://example.com/checkout,paid,
2026-03-10,1015575511.1776485521,GA1.1.1015575511.1776485521,,sU0378_3,Google Ads,cpc,EAIaIQob2274a5b9710169d729590d,,,,,ticket_enquiry,submit,true,quote_VDT7663C,,2026-03-10 01:24:04,generate_lead,/thank-you,https://example.com/thank-you,conversion,lead
2026-03-10,1015575511.1776485521,GA1.1.1015575511.1776485521,,sU0378_3,Google Ads,cpc,EAIaIQob2274a5b9710169d729590d,,,,,ticket_enquiry,confirmation,true,quote_VDT7663C,,2026-03-10 01:24:34,form_submit,/thank-you,https://example.com/thank-you,conversion,lead
2026-03-10,3787320438.1965221869,GA1.1.3787320438.1965221869,ui_fa6309ee5f,sU0442_1,Meta,paid_social,,fb.e02f938e043a8bcb68c081b9,fb.1.1773106977.e02f938e043a8bcb68c081b9,fb.1.1773106977.9421297576,https://l.facebook.com/,,,,,,2026-03-10 01:42:57,session_start,/whats-on,https://example.com/whats-on,paid,
2026-03-10,3787320438.1965221869,GA1.1.3787320438.1965221869,ui_fa6309ee5f,sU0442_1,Meta,paid_social,,fb.e02f938e043a8bcb68c081b9,fb.1.1773106977.e02f938e043a8bcb68c081b9,fb.1.1773106977.9421297576,https://l.facebook.com/,,,,,,2026-03-10 01:43:17,page_view,/animals,https://example.com/animals,paid,
2026-03-10,3787320438.1965221869,GA1.1.3787320438.1965221869,ui_fa6309ee5f,sU0442_1,Meta,paid_social,,fb.e02f938e043a8bcb68c081b9,fb.1.1773106977.e02f938e043a8bcb68c081b9,fb.1.1773106977.9421297576,https://l.facebook.com/,,,,,,2026-03-10 01:43:37,select_content,/animals,https://example.com/animals,paid,
2026-03-10,5394882203.1469243880,GA1.1.5394882203.1469243880,ui_0861f842c2,sU0091_4,Google Ads,cpc,EAIaIQob5a54c73f5790ba07ea6ebc,,,,,ticket_enquiry,submit,true,quote_439ENGA0,,2026-03-10 01:46:09,generate_lead,/thank-you,https://example.com/thank-you,conversion,lead
2026-03-10,5394882203.1469243880,GA1.1.5394882203.1469243880,ui_0861f842c2,sU0091_4,Google Ads,cpc,,,,,,ticket_enquiry,confirmation,true,quote_439ENGA0,,2026-03-10 01:46:39,form_submit,/thank-you,https://example.com/thank-you,conversion,lead
2026-03-10,5651425320.1341822918,GA1.1.5651425320.1341822918,ui_6e684e05a8,sU0326_1,Meta,paid_social,,fb.c8a32438c472153d9557d902,fb.1.1773108442.c8a32438c472153d9557d902,fb.1.1773108442.8769564683,https://l.facebook.com/,,,,,,2026-03-10 02:07:22,session_start,/whats-on,https://example.com/whats-on,paid,
2026-03-10,5651425320.1341822918,GA1.1.5651425320.1341822918,ui_6e684e05a8,sU0326_1,Meta,paid_social,,fb.c8a32438c472153d9557d902,fb.1.1773108442.c8a32438c472153d9557d902,fb.1.1773108442.8769564683,https://l.facebook.com/,,,,,,2026-03-10 02:07:42,page_view,/lead-form,https://example.com/lead-form,paid,
2026-03-10,5651425320.1341822918,GA1.1.5651425320.1341822918,ui_6e684e05a8,sU0326_1,Meta,paid_social,,fb.c8a32438c472153d9557d902,fb.1.1773108442.c8a32438c472153d9557d902,fb.1.1773108442.8769564683,https://l.facebook.com/,,,,,,2026-03-10 02:08:02,view_item,/checkout,https://example.com/checkout,paid,
2026-03-10,2802534646.1418207486,GA1.1.2802534646.1418207486,,sU0238_1,Direct,(none),,,,,,,,,,,2026-03-10 02:20:46,session_start,/animals,https://example.com/animals,direct,
2026-03-10,2802534646.1418207486,GA1.1.2802534646.1418207486,,sU0238_1,Direct,(none),,,,,,,,,,,2026-03-10 02:21:06,page_view,/tickets,https://example.com/tickets,direct,
2026-03-10,2802534646.1418207486,GA1.1.2802534646.1418207486,,sU0238_1,Direct,(none),,,,,,,,,,,2026-03-10 02:21:26,view_item,/lead-form,https://example.com/lead-form,direct,
2026-03-10,9771121724.1590106975,GA1.1.9771121724.1590106975,ui_4a3ed31a52,sU0052_3,Google Ads,cpc,EAIaIQob87c8be95951fd3ac24651a,,,,https://www.google.com/,,,,,,2026-03-10 03:43:55,session_start,/checkout,https://example.com/checkout,paid,
2026-03-10,9771121724.1590106975,GA1.1.9771121724.1590106975,ui_4a3ed31a52,sU0052_3,Google Ads,cpc,EAIaIQob87c8be95951fd3ac24651a,,,,https://www.google.com/,,,,,,2026-03-10 03:44:15,page_view,/whats-on,https://example.com/whats-on,paid,
2026-03-10,5651425320.1341822918,GA1.1.5651425320.1341822918,,sU0326_2,Google Ads,cpc,,,,,https://www.google.com/,,,,,,2026-03-10 04:07:22,session_start,/membership,https://example.com/membership,paid,
2026-03-10,5651425320.1341822918,GA1.1.5651425320.1341822918,,sU0326_2,Google Ads,cpc,,,,,https://www.google.com/,,,,,,2026-03-10 04:07:42,page_view,/tickets,https://example.com/tickets,paid,
2026-03-10,5651425320.1341822918,GA1.1.5651425320.1341822918,,sU0326_2,Google Ads,cpc,,,,,https://www.google.com/,,,,,,2026-03-10 04:08:02,scroll,/whats-on,https://example.com/whats-on,paid,
2026-03-10,1479641898.1256624948,GA1.1.1479641898.1256624948,ui_94d62748d6,sU0343_1,Meta,paid_social,,fb.b8788a551a609e1317e4d5ab,fb.1.1773120306.b8788a551a609e1317e4d5ab,fb.1.1773120306.2794776739,https://l.facebook.com/,,,,,,2026-03-10 05:25:06,session_start,/tickets,https://example.com/tickets,paid,
